Id;CreatorId;CustomerId;Description;Address;TerminalId;Location;Status;Priority;CreateTime;ResolutionDate;IssueType;TechnicianId;ServiceDate
9362;11;4697;El kell végezni a szervizelést;Kossuth utca 27;6257;Balassagyarmat;elvégezve;alacsony;2025. 01. 29. 0:00:00;2025. 02. 12. 0:00:00;szerviz;14;2025. 02. 12. 0:00:00
9363;11;4698;El kell végezni a telepítést;Tavasz utca 26;16170;Dunakeszi;elvégezve;alacsony;2024. 03. 10. 0:00:00;2024. 03. 24. 0:00:00;telepítés;19;2024. 03. 24. 0:00:00
9364;5;4698;El kell végezni a szervizelést;Tavasz utca 26;16170;Dunakeszi;elvégezve;magas;2024. 04. 07. 0:00:00;2024. 04. 21. 0:00:00;szerviz;19;2024. 04. 21. 0:00:00
9365;7;4698;El kell végezni a szervizelést;Tavasz utca 26;16170;Dunakeszi;elvégezve;alacsony;2024. 05. 05. 0:00:00;2024. 05. 19. 0:00:00;szerviz;19;2024. 05. 19. 0:00:00
9366;2;4699;El kell végezni a telepítést;Vasút utca 59;17870;Tiszaújváros;elvégezve;magas;2019. 06. 23. 0:00:00;2019. 07. 07. 0:00:00;telepítés;16;2019. 07. 07. 0:00:00
9367;1;4699;El kell végezni a leszerelést;Vasút utca 59;17870;Tiszaújváros;elvégezve;magas;2019. 07. 21. 0:00:00;2019. 08. 04. 0:00:00;leszerelés;14;2019. 08. 04. 0:00:00
9368;7;4700;El kell végezni a telepítést;Munkás utca 79;10051;Hódmezővásárhely;elvégezve;közepes;2019. 11. 08. 0:00:00;2019. 11. 22. 0:00:00;telepítés;12;2019. 11. 22. 0:00:00
9369;7;4700;El kell végezni a szervizelést;Munkás utca 79;10051;Hódmezővásárhely;elvégezve;magas;2019. 12. 06. 0:00:00;2019. 12. 20. 0:00:00;szerviz;16;2019. 12. 20. 0:00:00
9370;10;4700;El kell végezni a szervizelést;Munkás utca 79;10051;Hódmezővásárhely;elvégezve;alacsony;2020. 01. 03. 0:00:00;2020. 01. 17. 0:00:00;szerviz;12;2020. 01. 17. 0:00:00
9371;4;4701;El kell végezni a telepítést;Virág utca 69;10704;Kisvárda;elvégezve;alacsony;2023. 04. 02. 0:00:00;2023. 04. 16. 0:00:00;telepítés;16;2023. 04. 16. 0:00:00
9372;2;4702;El kell végezni a telepítést;Virág utca 16;2655;Mór;elvégezve;alacsony;2017. 05. 29. 0:00:00;2017. 06. 12. 0:00:00;telepítés;19;2017. 06. 12. 0:00:00
9373;6;4703;El kell végezni a telepítést;Munkás utca 82;6279;Kecskemét;elvégezve;közepes;2023. 07. 20. 0:00:00;2023. 08. 03. 0:00:00;telepítés;16;2023. 08. 03. 0:00:00
9374;9;4704;El kell végezni a telepítést;Táncsics Mihály utca 80;14631;Sümeg;elvégezve;alacsony;2024. 03. 07. 0:00:00;2024. 03. 21. 0:00:00;telepítés;13;2024. 03. 21. 0:00:00
9375;11;4704;El kell végezni a szervizelést;Táncsics Mihály utca 80;14631;Sümeg;elvégezve;magas;2024. 04. 04. 0:00:00;2024. 04. 18. 0:00:00;szerviz;18;2024. 04. 18. 0:00:00
9376;3;4704;El kell végezni a leszerelést;Táncsics Mihály utca 80;14631;Sümeg;elvégezve;magas;2024. 05. 02. 0:00:00;2024. 05. 16. 0:00:00;leszerelés;12;2024. 05. 16. 0:00:00
9377;10;4705;El kell végezni a telepítést;Petőfi utca 22;11291;Székesfehérvár;elvégezve;alacsony;2023. 06. 08. 0:00:00;2023. 06. 22. 0:00:00;telepítés;17;2023. 06. 22. 0:00:00
9378;7;4705;El kell végezni a szervizelést;Petőfi utca 22;11291;Székesfehérvár;elvégezve;alacsony;2023. 07. 06. 0:00:00;2023. 07. 20. 0:00:00;szerviz;15;2023. 07. 20. 0:00:00
9379;3;4706;El kell végezni a telepítést;Orgona utca 33;5426;Sárbogárd;elvégezve;magas;2024. 01. 17. 0:00:00;2024. 01. 31. 0:00:00;telepítés;17;2024. 01. 31. 0:00:00
9380;9;4706;El kell végezni a szervizelést;Orgona utca 33;5426;Sárbogárd;elvégezve;magas;2024. 02. 14. 0:00:00;2024. 02. 28. 0:00:00;szerviz;20;2024. 02. 28. 0:00:00
9381;5;4707;El kell végezni a telepítést;Orgona utca 14;16237;Székesfehérvár;elvégezve;alacsony;2020. 02. 26. 0:00:00;2020. 03. 11. 0:00:00;telepítés;12;2020. 03. 11. 0:00:00
9382;6;4707;El kell végezni a leszerelést;Orgona utca 14;16237;Székesfehérvár;elvégezve;közepes;2020. 03. 25. 0:00:00;2020. 04. 08. 0:00:00;leszerelés;20;2020. 04. 08. 0:00:00
9383;1;4708;El kell végezni a telepítést;Vörösmarty utca 63;15411;Tatabánya;elvégezve;magas;2023. 11. 04. 0:00:00;2023. 11. 18. 0:00:00;telepítés;14;2023. 11. 18. 0:00:00
9384;11;4709;El kell végezni a telepítést;Kert utca 39;1630;Tapolca;elvégezve;közepes;2017. 12. 21. 0:00:00;2018. 01. 04. 0:00:00;telepítés;16;2018. 01. 04. 0:00:00
9385;5;4709;El kell végezni a leszerelést;Kert utca 39;1630;Tapolca;elvégezve;közepes;2018. 01. 18. 0:00:00;2018. 02. 01. 0:00:00;leszerelés;13;2018. 02. 01. 0:00:00
9386;4;4710;El kell végezni a telepítést;Honvéd utca 90;194;Lenti;elvégezve;közepes;2019. 03. 24. 0:00:00;2019. 04. 07. 0:00:00;telepítés;16;2019. 04. 07. 0:00:00
9387;2;4710;El kell végezni a leszerelést;Honvéd utca 90;194;Lenti;elvégezve;alacsony;2019. 04. 21. 0:00:00;2019. 05. 05. 0:00:00;leszerelés;19;2019. 05. 05. 0:00:00
9388;5;4711;El kell végezni a telepítést;Kert utca 40;5038;Lőrinci;elvégezve;közepes;2023. 10. 11. 0:00:00;2023. 10. 25. 0:00:00;telepítés;14;2023. 10. 25. 0:00:00
9389;11;4712;El kell végezni a telepítést;Munkás utca 29;2626;Dabas;elvégezve;közepes;2025. 03. 21. 0:00:00;2025. 04. 04. 0:00:00;telepítés;12;2025. 04. 04. 0:00:00
9390;3;4712;El kell végezni a leszerelést;Munkás utca 29;2626;Dabas;új;alacsony;2025. 04. 18. 0:00:00;;leszerelés;0;2025. 05. 02. 0:00:00
9391;10;4713;El kell végezni a telepítést;Sport utca 31;4350;Tatabánya;elvégezve;közepes;2021. 09. 13. 0:00:00;2021. 09. 27. 0:00:00;telepítés;19;2021. 09. 27. 0:00:00
9392;10;4713;El kell végezni a szervizelést;Sport utca 31;4350;Tatabánya;elvégezve;magas;2021. 10. 11. 0:00:00;2021. 10. 25. 0:00:00;szerviz;16;2021. 10. 25. 0:00:00
9393;11;4714;El kell végezni a telepítést;Vörösmarty utca 29;3512;Csongrád;elvégezve;közepes;2023. 03. 11. 0:00:00;2023. 03. 25. 0:00:00;telepítés;13;2023. 03. 25. 0:00:00
9394;6;4715;El kell végezni a telepítést;Honvéd utca 10;13376;Szekszárd;elvégezve;alacsony;2024. 07. 02. 0:00:00;2024. 07. 16. 0:00:00;telepítés;19;2024. 07. 16. 0:00:00
9395;8;4716;El kell végezni a telepítést;Kert utca 92;2807;Makó;elvégezve;alacsony;2018. 04. 08. 0:00:00;2018. 04. 22. 0:00:00;telepítés;14;2018. 04. 22. 0:00:00
9396;6;4716;El kell végezni a szervizelést;Kert utca 92;2807;Makó;elvégezve;magas;2018. 05. 06. 0:00:00;2018. 05. 20. 0:00:00;szerviz;15;2018. 05. 20. 0:00:00
9397;1;4717;El kell végezni a telepítést;Jókai utca 23;670;Kaba;elvégezve;alacsony;2021. 02. 21. 0:00:00;2021. 03. 07. 0:00:00;telepítés;17;2021. 03. 07. 0:00:00
9398;1;4718;El kell végezni a telepítést;Madách utca 79;13672;Kaposvár;elvégezve;alacsony;2024. 09. 13. 0:00:00;2024. 09. 27. 0:00:00;telepítés;16;2024. 09. 27. 0:00:00
9399;1;4718;El kell végezni a szervizelést;Madách utca 79;13672;Kaposvár;elvégezve;alacsony;2024. 10. 11. 0:00:00;2024. 10. 25. 0:00:00;szerviz;14;2024. 10. 25. 0:00:00
9400;5;4719;El kell végezni a telepítést;Rákóczi utca 36;18796;Salgótarján;elvégezve;alacsony;2022. 05. 26. 0:00:00;2022. 06. 09. 0:00:00;telepítés;19;2022. 06. 09. 0:00:00
9401;7;4719;El kell végezni a szervizelést;Rákóczi utca 36;18796;Salgótarján;elvégezve;alacsony;2022. 06. 23. 0:00:00;2022. 07. 07. 0:00:00;szerviz;12;2022. 07. 07. 0:00:00
9402;2;4719;El kell végezni a szervizelést;Rákóczi utca 36;18796;Salgótarján;elvégezve;alacsony;2022. 07. 21. 0:00:00;2022. 08. 04. 0:00:00;szerviz;15;2022. 08. 04. 0:00:00
9403;3;4720;El kell végezni a telepítést;Tavaszmező utca 12;8512;Jászapáti;elvégezve;magas;2021. 01. 27. 0:00:00;2021. 02. 10. 0:00:00;telepítés;20;2021. 02. 10. 0:00:00
9404;2;4721;El kell végezni a telepítést;Bartók Béla utca 66;15868;Cegléd;elvégezve;közepes;2022. 07. 28. 0:00:00;2022. 08. 11. 0:00:00;telepítés;16;2022. 08. 11. 0:00:00
9405;6;4721;El kell végezni a szervizelést;Bartók Béla utca 66;15868;Cegléd;elvégezve;alacsony;2022. 08. 25. 0:00:00;2022. 09. 08. 0:00:00;szerviz;14;2022. 09. 08. 0:00:00
9406;8;4721;El kell végezni a leszerelést;Bartók Béla utca 66;15868;Cegléd;elvégezve;alacsony;2022. 09. 22. 0:00:00;2022. 10. 06. 0:00:00;leszerelés;14;2022. 10. 06. 0:00:00
9407;2;4722;El kell végezni a telepítést;Szőlő utca 43;18266;Lőrinci;elvégezve;közepes;2022. 12. 30. 0:00:00;2023. 01. 13. 0:00:00;telepítés;15;2023. 01. 13. 0:00:00
9408;11;4722;El kell végezni a szervizelést;Szőlő utca 43;18266;Lőrinci;elvégezve;magas;2023. 01. 27. 0:00:00;2023. 02. 10. 0:00:00;szerviz;13;2023. 02. 10. 0:00:00
9409;7;4722;El kell végezni a leszerelést;Szőlő utca 43;18266;Lőrinci;elvégezve;magas;2023. 02. 24. 0:00:00;2023. 03. 10. 0:00:00;leszerelés;19;2023. 03. 10. 0:00:00
9410;4;4723;El kell végezni a telepítést;Csokonai utca 98;10029;Pécs;elvégezve;alacsony;2025. 02. 23. 0:00:00;2025. 03. 09. 0:00:00;telepítés;13;2025. 03. 09. 0:00:00
9411;9;4724;El kell végezni a telepítést;Hegyalja utca 93;2401;Bonyhád;elvégezve;közepes;2020. 06. 22. 0:00:00;2020. 07. 06. 0:00:00;telepítés;20;2020. 07. 06. 0:00:00
9412;9;4724;El kell végezni a leszerelést;Hegyalja utca 93;2401;Bonyhád;elvégezve;közepes;2020. 07. 20. 0:00:00;2020. 08. 03. 0:00:00;leszerelés;17;2020. 08. 03. 0:00:00
9413;5;4725;El kell végezni a telepítést;Közép utca 39;10221;Kaposvár;elvégezve;közepes;2025. 01. 30. 0:00:00;2025. 02. 13. 0:00:00;telepítés;18;2025. 02. 13. 0:00:00
9414;9;4726;El kell végezni a telepítést;Templom utca 68;9876;Vecsés;elvégezve;közepes;2021. 09. 09. 0:00:00;2021. 09. 23. 0:00:00;telepítés;20;2021. 09. 23. 0:00:00
9415;4;4726;El kell végezni a leszerelést;Templom utca 68;9876;Vecsés;elvégezve;közepes;2021. 10. 07. 0:00:00;2021. 10. 21. 0:00:00;leszerelés;20;2021. 10. 21. 0:00:00
9416;1;4727;El kell végezni a telepítést;Tavasz utca 42;3008;Szombathely;elvégezve;magas;2022. 03. 13. 0:00:00;2022. 03. 27. 0:00:00;telepítés;14;2022. 03. 27. 0:00:00
9417;5;4727;El kell végezni a szervizelést;Tavasz utca 42;3008;Szombathely;elvégezve;magas;2022. 04. 10. 0:00:00;2022. 04. 24. 0:00:00;szerviz;17;2022. 04. 24. 0:00:00
9418;7;4728;El kell végezni a telepítést;Kossuth tér 4;5837;Hajdúböszörmény;elvégezve;magas;2021. 02. 14. 0:00:00;2021. 02. 28. 0:00:00;telepítés;16;2021. 02. 28. 0:00:00
9419;7;4728;El kell végezni a leszerelést;Kossuth tér 4;5837;Hajdúböszörmény;elvégezve;magas;2021. 03. 14. 0:00:00;2021. 03. 28. 0:00:00;leszerelés;20;2021. 03. 28. 0:00:00
9420;9;4729;El kell végezni a telepítést;Széchenyi utca 90;18233;Sopron;elvégezve;közepes;2024. 11. 12. 0:00:00;2024. 11. 26. 0:00:00;telepítés;12;2024. 11. 26. 0:00:00
9421;2;4730;El kell végezni a telepítést;Deák Ferenc utca 32;2652;Zalaegerszeg;elvégezve;magas;2023. 11. 26. 0:00:00;2023. 12. 10. 0:00:00;telepítés;13;2023. 12. 10. 0:00:00
9422;1;4731;El kell végezni a telepítést;Orgona utca 67;4724;Pilisszentiván;elvégezve;közepes;2024. 11. 15. 0:00:00;2024. 11. 29. 0:00:00;telepítés;18;2024. 11. 29. 0:00:00
9423;6;4731;El kell végezni a leszerelést;Orgona utca 67;4724;Pilisszentiván;elvégezve;alacsony;2024. 12. 13. 0:00:00;2024. 12. 27. 0:00:00;leszerelés;13;2024. 12. 27. 0:00:00
9424;1;4732;El kell végezni a telepítést;Temető utca 12;16268;Kecskemét;elvégezve;magas;2024. 07. 28. 0:00:00;2024. 08. 11. 0:00:00;telepítés;16;2024. 08. 11. 0:00:00
9425;7;4733;El kell végezni a telepítést;Akácfa utca 66;19880;Debrecen;elvégezve;közepes;2022. 09. 11. 0:00:00;2022. 09. 25. 0:00:00;telepítés;19;2022. 09. 25. 0:00:00
9426;9;4733;El kell végezni a szervizelést;Akácfa utca 66;19880;Debrecen;elvégezve;közepes;2022. 10. 09. 0:00:00;2022. 10. 23. 0:00:00;szerviz;20;2022. 10. 23. 0:00:00
9427;5;4733;El kell végezni a leszerelést;Akácfa utca 66;19880;Debrecen;elvégezve;magas;2022. 11. 06. 0:00:00;2022. 11. 20. 0:00:00;leszerelés;12;2022. 11. 20. 0:00:00
9428;6;4734;El kell végezni a telepítést;Petőfi utca 67;4570;Karcag;elvégezve;alacsony;2022. 09. 08. 0:00:00;2022. 09. 22. 0:00:00;telepítés;19;2022. 09. 22. 0:00:00
9429;3;4735;El kell végezni a telepítést;Szőlő utca 33;10347;Szekszárd;elvégezve;alacsony;2023. 11. 28. 0:00:00;2023. 12. 12. 0:00:00;telepítés;13;2023. 12. 12. 0:00:00
9430;9;4736;El kell végezni a telepítést;Honvéd utca 98;16792;Jászberény;elvégezve;magas;2025. 02. 19. 0:00:00;2025. 03. 05. 0:00:00;telepítés;14;2025. 03. 05. 0:00:00
9431;11;4736;El kell végezni a szervizelést;Honvéd utca 98;16792;Jászberény;elvégezve;alacsony;2025. 03. 19. 0:00:00;2025. 04. 02. 0:00:00;szerviz;19;2025. 04. 02. 0:00:00
9432;11;4736;El kell végezni a leszerelést;Honvéd utca 98;16792;Jászberény;új;közepes;2025. 04. 16. 0:00:00;;leszerelés;0;2025. 04. 30. 0:00:00
9433;2;4737;El kell végezni a telepítést;Arany János utca 79;197;Kaposvár;elvégezve;közepes;2025. 01. 26. 0:00:00;2025. 02. 09. 0:00:00;telepítés;14;2025. 02. 09. 0:00:00
9434;9;4737;El kell végezni a szervizelést;Arany János utca 79;197;Kaposvár;elvégezve;közepes;2025. 02. 23. 0:00:00;2025. 03. 09. 0:00:00;szerviz;20;2025. 03. 09. 0:00:00
9435;9;4737;El kell végezni a szervizelést;Arany János utca 79;197;Kaposvár;elvégezve;magas;2025. 03. 23. 0:00:00;2025. 04. 06. 0:00:00;szerviz;14;2025. 04. 06. 0:00:00
9436;11;4738;El kell végezni a telepítést;Kossuth utca 85;1748;Kiskunfélegyháza;elvégezve;közepes;2023. 11. 17. 0:00:00;2023. 12. 01. 0:00:00;telepítés;14;2023. 12. 01. 0:00:00
9437;6;4738;El kell végezni a leszerelést;Kossuth utca 85;1748;Kiskunfélegyháza;elvégezve;magas;2023. 12. 15. 0:00:00;2023. 12. 29. 0:00:00;leszerelés;20;2023. 12. 29. 0:00:00
9438;5;4739;El kell végezni a telepítést;Gyöngyvirág utca 94;16842;Tata;elvégezve;közepes;2025. 02. 14. 0:00:00;2025. 02. 28. 0:00:00;telepítés;13;2025. 02. 28. 0:00:00
9439;8;4739;El kell végezni a szervizelést;Gyöngyvirág utca 94;16842;Tata;elvégezve;magas;2025. 03. 14. 0:00:00;2025. 03. 28. 0:00:00;szerviz;19;2025. 03. 28. 0:00:00
9440;5;4740;El kell végezni a telepítést;Kossuth tér 21;7844;Jászapáti;elvégezve;közepes;2019. 08. 02. 0:00:00;2019. 08. 16. 0:00:00;telepítés;12;2019. 08. 16. 0:00:00
9441;1;4740;El kell végezni a leszerelést;Kossuth tér 21;7844;Jászapáti;elvégezve;alacsony;2019. 08. 30. 0:00:00;2019. 09. 13. 0:00:00;leszerelés;13;2019. 09. 13. 0:00:00
9442;11;4741;El kell végezni a telepítést;Közép utca 57;4527;Kiskunhalas;elvégezve;közepes;2023. 08. 02. 0:00:00;2023. 08. 16. 0:00:00;telepítés;18;2023. 08. 16. 0:00:00
9443;5;4741;El kell végezni a szervizelést;Közép utca 57;4527;Kiskunhalas;elvégezve;közepes;2023. 08. 30. 0:00:00;2023. 09. 13. 0:00:00;szerviz;20;2023. 09. 13. 0:00:00
9444;9;4741;El kell végezni a leszerelést;Közép utca 57;4527;Kiskunhalas;elvégezve;közepes;2023. 09. 27. 0:00:00;2023. 10. 11. 0:00:00;leszerelés;14;2023. 10. 11. 0:00:00
9445;4;4742;El kell végezni a telepítést;Gyöngyvirág utca 93;15515;Pilisszentiván;elvégezve;közepes;2019. 10. 01. 0:00:00;2019. 10. 15. 0:00:00;telepítés;20;2019. 10. 15. 0:00:00
9446;3;4742;El kell végezni a szervizelést;Gyöngyvirág utca 93;15515;Pilisszentiván;elvégezve;közepes;2019. 10. 29. 0:00:00;2019. 11. 12. 0:00:00;szerviz;12;2019. 11. 12. 0:00:00
9447;1;4742;El kell végezni a szervizelést;Gyöngyvirág utca 93;15515;Pilisszentiván;elvégezve;magas;2019. 11. 26. 0:00:00;2019. 12. 10. 0:00:00;szerviz;15;2019. 12. 10. 0:00:00
9448;5;4743;El kell végezni a telepítést;Fő utca 63;18851;Zalaegerszeg;elvégezve;közepes;2024. 09. 22. 0:00:00;2024. 10. 06. 0:00:00;telepítés;18;2024. 10. 06. 0:00:00
9449;8;4743;El kell végezni a szervizelést;Fő utca 63;18851;Zalaegerszeg;elvégezve;magas;2024. 10. 20. 0:00:00;2024. 11. 03. 0:00:00;szerviz;12;2024. 11. 03. 0:00:00
9450;10;4744;El kell végezni a telepítést;Szent István utca 8;13657;Pápa;elvégezve;közepes;2025. 01. 28. 0:00:00;2025. 02. 11. 0:00:00;telepítés;15;2025. 02. 11. 0:00:00
9451;9;4744;El kell végezni a szervizelést;Szent István utca 8;13657;Pápa;elvégezve;közepes;2025. 02. 25. 0:00:00;2025. 03. 11. 0:00:00;szerviz;16;2025. 03. 11. 0:00:00
9452;10;4745;El kell végezni a telepítést;Tavaszmező utca 99;9124;Hódmezővásárhely;elvégezve;alacsony;2019. 02. 23. 0:00:00;2019. 03. 09. 0:00:00;telepítés;18;2019. 03. 09. 0:00:00
9453;4;4746;El kell végezni a telepítést;Rózsa utca 29;3048;Lőrinci;elvégezve;magas;2019. 08. 25. 0:00:00;2019. 09. 08. 0:00:00;telepítés;14;2019. 09. 08. 0:00:00
9454;5;4746;El kell végezni a szervizelést;Rózsa utca 29;3048;Lőrinci;elvégezve;közepes;2019. 09. 22. 0:00:00;2019. 10. 06. 0:00:00;szerviz;12;2019. 10. 06. 0:00:00
9455;5;4747;El kell végezni a telepítést;Dózsa György utca 20;18494;Bonyhád;elvégezve;magas;2024. 02. 19. 0:00:00;2024. 03. 04. 0:00:00;telepítés;19;2024. 03. 04. 0:00:00
9456;2;4748;El kell végezni a telepítést;Vasút utca 67;11659;Mohács;elvégezve;magas;2018. 05. 05. 0:00:00;2018. 05. 19. 0:00:00;telepítés;15;2018. 05. 19. 0:00:00
9457;2;4749;El kell végezni a telepítést;Szőlő utca 49;16442;Pécs;elvégezve;közepes;2019. 11. 09. 0:00:00;2019. 11. 23. 0:00:00;telepítés;18;2019. 11. 23. 0:00:00
9458;11;4749;El kell végezni a szervizelést;Szőlő utca 49;16442;Pécs;elvégezve;alacsony;2019. 12. 07. 0:00:00;2019. 12. 21. 0:00:00;szerviz;18;2019. 12. 21. 0:00:00
9459;10;4749;El kell végezni a szervizelést;Szőlő utca 49;16442;Pécs;elvégezve;alacsony;2020. 01. 04. 0:00:00;2020. 01. 18. 0:00:00;szerviz;18;2020. 01. 18. 0:00:00
9460;8;4750;El kell végezni a telepítést;Béke utca 91;11646;Pilisszentiván;elvégezve;magas;2025. 04. 08. 0:00:00;2025. 04. 22. 0:00:00;telepítés;14;2025. 04. 22. 0:00:00
9461;8;4750;El kell végezni a szervizelést;Béke utca 91;11646;Pilisszentiván;új;alacsony;2025. 05. 06. 0:00:00;;szerviz;0;2025. 05. 20. 0:00:00
9462;11;4751;El kell végezni a telepítést;Rákóczi tér 28;1895;Szolnok;elvégezve;közepes;2024. 04. 27. 0:00:00;2024. 05. 11. 0:00:00;telepítés;13;2024. 05. 11. 0:00:00
9463;4;4752;El kell végezni a telepítést;Vasút utca 96;12661;Szentgotthárd;elvégezve;alacsony;2021. 07. 25. 0:00:00;2021. 08. 08. 0:00:00;telepítés;13;2021. 08. 08. 0:00:00
9464;6;4752;El kell végezni a szervizelést;Vasút utca 96;12661;Szentgotthárd;elvégezve;közepes;2021. 08. 22. 0:00:00;2021. 09. 05. 0:00:00;szerviz;15;2021. 09. 05. 0:00:00
9465;7;4752;El kell végezni a leszerelést;Vasút utca 96;12661;Szentgotthárd;elvégezve;közepes;2021. 09. 19. 0:00:00;2021. 10. 03. 0:00:00;leszerelés;16;2021. 10. 03. 0:00:00
9466;8;4753;El kell végezni a telepítést;Jókai utca 95;11399;Marcali;elvégezve;magas;2022. 10. 17. 0:00:00;2022. 10. 31. 0:00:00;telepítés;17;2022. 10. 31. 0:00:00
9467;2;4753;El kell végezni a leszerelést;Jókai utca 95;11399;Marcali;elvégezve;közepes;2022. 11. 14. 0:00:00;2022. 11. 28. 0:00:00;leszerelés;18;2022. 11. 28. 0:00:00
9468;1;4754;El kell végezni a telepítést;Dózsa György utca 20;17909;Tiszaújváros;elvégezve;magas;2024. 05. 12. 0:00:00;2024. 05. 26. 0:00:00;telepítés;17;2024. 05. 26. 0:00:00
9469;9;4754;El kell végezni a szervizelést;Dózsa György utca 20;17909;Tiszaújváros;elvégezve;magas;2024. 06. 09. 0:00:00;2024. 06. 23. 0:00:00;szerviz;12;2024. 06. 23. 0:00:00
9470;11;4754;El kell végezni a leszerelést;Dózsa György utca 20;17909;Tiszaújváros;elvégezve;alacsony;2024. 07. 07. 0:00:00;2024. 07. 21. 0:00:00;leszerelés;12;2024. 07. 21. 0:00:00
9471;2;4755;El kell végezni a telepítést;Új utca 29;15379;Gárdony;elvégezve;alacsony;2025. 02. 01. 0:00:00;2025. 02. 15. 0:00:00;telepítés;15;2025. 02. 15. 0:00:00
9472;6;4755;El kell végezni a szervizelést;Új utca 29;15379;Gárdony;elvégezve;alacsony;2025. 03. 01. 0:00:00;2025. 03. 15. 0:00:00;szerviz;17;2025. 03. 15. 0:00:00
9473;7;4755;El kell végezni a leszerelést;Új utca 29;15379;Gárdony;elvégezve;magas;2025. 03. 29. 0:00:00;2025. 04. 12. 0:00:00;leszerelés;13;2025. 04. 12. 0:00:00
9474;4;4756;El kell végezni a telepítést;Bem utca 33;6689;Győr;elvégezve;alacsony;2023. 01. 29. 0:00:00;2023. 02. 12. 0:00:00;telepítés;16;2023. 02. 12. 0:00:00
9475;11;4757;El kell végezni a telepítést;Akácfa utca 79;10558;Esztergom;elvégezve;magas;2023. 04. 06. 0:00:00;2023. 04. 20. 0:00:00;telepítés;17;2023. 04. 20. 0:00:00
9476;2;4758;El kell végezni a telepítést;Rákóczi tér 76;19898;Sopron;elvégezve;alacsony;2018. 03. 12. 0:00:00;2018. 03. 26. 0:00:00;telepítés;16;2018. 03. 26. 0:00:00
9477;1;4759;El kell végezni a telepítést;Szőlő utca 48;1877;Tiszafüred;elvégezve;alacsony;2017. 02. 06. 0:00:00;2017. 02. 20. 0:00:00;telepítés;16;2017. 02. 20. 0:00:00
9478;3;4759;El kell végezni a leszerelést;Szőlő utca 48;1877;Tiszafüred;elvégezve;alacsony;2017. 03. 06. 0:00:00;2017. 03. 20. 0:00:00;leszerelés;20;2017. 03. 20. 0:00:00
9479;7;4760;El kell végezni a telepítést;Virág utca 63;9657;Jászapáti;elvégezve;közepes;2024. 08. 24. 0:00:00;2024. 09. 07. 0:00:00;telepítés;20;2024. 09. 07. 0:00:00
9480;3;4760;El kell végezni a szervizelést;Virág utca 63;9657;Jászapáti;elvégezve;magas;2024. 09. 21. 0:00:00;2024. 10. 05. 0:00:00;szerviz;19;2024. 10. 05. 0:00:00
9481;9;4760;El kell végezni a szervizelést;Virág utca 63;9657;Jászapáti;elvégezve;magas;2024. 10. 19. 0:00:00;2024. 11. 02. 0:00:00;szerviz;13;2024. 11. 02. 0:00:00
9482;5;4761;El kell végezni a telepítést;Sport utca 69;19488;Berettyóújfalu;elvégezve;alacsony;2021. 04. 08. 0:00:00;2021. 04. 22. 0:00:00;telepítés;20;2021. 04. 22. 0:00:00
9483;11;4762;El kell végezni a telepítést;Erkel Ferenc utca 26;7950;Jászapáti;elvégezve;alacsony;2019. 12. 04. 0:00:00;2019. 12. 18. 0:00:00;telepítés;16;2019. 12. 18. 0:00:00
9484;5;4763;El kell végezni a telepítést;Deák Ferenc utca 37;2493;Szekszárd;elvégezve;alacsony;2023. 08. 10. 0:00:00;2023. 08. 24. 0:00:00;telepítés;19;2023. 08. 24. 0:00:00
