Id;FirstName;LastName;Email;Phone;Location;Address;BirthDate;ContractDate;RegistrationDate;Status;TerminalId;Password
5982;Nóra;Csonka;ncsonka5982@gmail.com;+36228485980;Karcag;Táncsics Mihály utca 42;1966. 05. 27. 0:00:00;2018. 08. 08. 0:00:00;2018. 08. 08. 0:00:00;aktív;5315;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
5983;Sándor;Vincze;svincze5983@gmail.com;+36567685195;Budakeszi;Csokonai utca 31;1973. 10. 22. 0:00:00;2021. 06. 24. 0:00:00;2021. 06. 24. 0:00:00;inaktív;10139;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
5984;Imre;Pap;ipap5984@gmail.com;+36925966264;Baja;Mátyás király utca 78;1980. 08. 20. 0:00:00;2022. 02. 15. 0:00:00;2022. 02. 15. 0:00:00;aktív;19376;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
5985;Bernadett;Somogyi;bsomogyi5985@gmail.com;+36542198189;Celldömölk;Szent István utca 49;1996. 10. 09. 0:00:00;2021. 04. 07. 0:00:00;2021. 04. 07. 0:00:00;aktív;11867;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
5986;József;Faragó;jfarago5986@gmail.com;+36778544658;Kisvárda;Rózsa utca 75;1985. 08. 05. 0:00:00;2019. 11. 04. 0:00:00;2019. 11. 04. 0:00:00;aktív;1019;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
5987;Barbara;Szilágyi;bszilagyi5987@gmail.com;+36689960828;Berettyóújfalu;Táncsics Mihály utca 70;2002. 02. 05. 0:00:00;2022. 07. 09. 0:00:00;2022. 07. 09. 0:00:00;aktív;13546;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
5988;Melinda;Mezei;mmezei5988@gmail.com;+36984285159;Gyömrő;Béke utca 75;2003. 03. 10. 0:00:00;2025. 04. 17. 0:00:00;2025. 04. 17. 0:00:00;inaktív;514;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
5989;Gabriella;Péter;gpeter5989@gmail.com;+36691704608;Gyömrő;Temető utca 61;2000. 07. 21. 0:00:00;2023. 11. 09. 0:00:00;2023. 11. 09. 0:00:00;inaktív;9775;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
5990;Bianka;Bogdán;bbogdan5990@gmail.com;+36242174247;Kaposvár;Fő utca 47;1984. 08. 05. 0:00:00;2024. 11. 16. 0:00:00;2024. 11. 16. 0:00:00;aktív;8228;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
5991;Ádám;Márton;amarton5991@gmail.com;+36319905306;Mosonmagyaróvár;Vasút utca 88;1999. 02. 05. 0:00:00;2022. 04. 26. 0:00:00;2022. 04. 26. 0:00:00;aktív;16589;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
5992;Hajnalka;Halász;hhalasz5992@gmail.com;+36491637015;Tolna;Erkel Ferenc utca 89;1988. 11. 04. 0:00:00;2024. 09. 20. 0:00:00;2024. 09. 20. 0:00:00;inaktív;19947;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
5993;Bence;Balog;bbalog5993@gmail.com;+36498547876;Szekszárd;Munkás utca 5;1986. 05. 10. 0:00:00;2022. 01. 22. 0:00:00;2022. 01. 22. 0:00:00;aktív;12070;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
5994;Róbert;Kocsis;rkocsis5994@gmail.com;+36489728920;Sopron;Petőfi utca 36;1972. 08. 28. 0:00:00;2024. 06. 19. 0:00:00;2024. 06. 19. 0:00:00;aktív;16576;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
5995;Imre;Sárközi;isarkozi5995@gmail.com;+36475023364;Ózd;Arany János utca 2;1962. 08. 03. 0:00:00;2019. 11. 29. 0:00:00;2019. 11. 29. 0:00:00;aktív;3015;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
5996;Panna;Szilágyi;pszilagyi5996@gmail.com;+36514065205;Fót;Temető utca 56;1962. 12. 06. 0:00:00;2024. 04. 19. 0:00:00;2024. 04. 19. 0:00:00;aktív;12421;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
5997;Szonja;Máté;smate5997@gmail.com;+36369916886;Kunszentmiklós;Hegyalja utca 38;1987. 06. 21. 0:00:00;2024. 09. 16. 0:00:00;2024. 09. 16. 0:00:00;aktív;5660;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
5998;Mária;Major;mmajor5998@gmail.com;+36206722962;Lőrinci;Deák Ferenc utca 92;1979. 01. 20. 0:00:00;2021. 11. 03. 0:00:00;2021. 11. 03. 0:00:00;aktív;15097;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
5999;Roland;Borbély;rborbely5999@gmail.com;+36944370122;Mohács;Bartók Béla utca 92;1998. 11. 21. 0:00:00;2022. 05. 07. 0:00:00;2022. 05. 07. 0:00:00;inaktív;9179;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6000;Dominik;Török;dtorok6000@gmail.com;+36547026369;Vác;Zrínyi utca 15;1979. 01. 05. 0:00:00;2024. 11. 27. 0:00:00;2024. 11. 27. 0:00:00;aktív;11510;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6001;Ferenc;Lakatos;flakatos6001@gmail.com;+36583008692;Ózd;Madách utca 84;1967. 01. 14. 0:00:00;2024. 02. 27. 0:00:00;2024. 02. 27. 0:00:00;aktív;1053;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6002;Hanna;Boros;hboros6002@gmail.com;+36983180355;Tiszafüred;Bem utca 69;1994. 04. 19. 0:00:00;2019. 09. 27. 0:00:00;2019. 09. 27. 0:00:00;aktív;789;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6003;Andrea;Hegedűs;ahegedus6003@gmail.com;+36929443760;Miskolc;Rákóczi tér 80;1994. 01. 19. 0:00:00;2024. 11. 21. 0:00:00;2024. 11. 21. 0:00:00;aktív;9212;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6004;Fanni;Hajdu;fhajdu6004@gmail.com;+36268902928;Érd;Kossuth tér 47;2001. 07. 31. 0:00:00;2025. 03. 11. 0:00:00;2025. 03. 11. 0:00:00;aktív;18732;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6005;Barbara;Orsós;borsos6005@gmail.com;+36977415387;Szolnok;Alkotmány utca 16;1993. 06. 10. 0:00:00;2024. 05. 10. 0:00:00;2024. 05. 10. 0:00:00;inaktív;18977;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6006;Natasa;Fodor;nfodor6006@gmail.com;+36333092100;Gyöngyös;Bem utca 29;1989. 12. 24. 0:00:00;2024. 11. 06. 0:00:00;2024. 11. 06. 0:00:00;inaktív;18007;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6007;Hanna;Orosz;horosz6007@gmail.com;+36368065440;Kőszeg;Templom utca 61;1965. 12. 07. 0:00:00;2017. 07. 24. 0:00:00;2017. 07. 24. 0:00:00;inaktív;8628;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6008;Lilla;Hajdu;lhajdu6008@gmail.com;+36327344897;Szeged;Széchenyi utca 40;1961. 07. 21. 0:00:00;2024. 03. 17. 0:00:00;2024. 03. 17. 0:00:00;aktív;7737;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6009;Hajnalka;Kozma;hkozma6009@gmail.com;+36643342584;Balatonalmádi;Deák Ferenc utca 66;1960. 05. 12. 0:00:00;2022. 11. 17. 0:00:00;2022. 11. 17. 0:00:00;inaktív;18227;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6010;Vivien;Kovács;vkovacs6010@gmail.com;+36839158881;Hatvan;Szőlő utca 55;1982. 08. 07. 0:00:00;2022. 12. 29. 0:00:00;2022. 12. 29. 0:00:00;inaktív;15279;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6011;Attila;Barna;abarna6011@gmail.com;+36492622006;Kőszeg;Vörösmarty utca 23;1986. 03. 03. 0:00:00;2023. 09. 19. 0:00:00;2023. 09. 19. 0:00:00;inaktív;1516;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6012;Péter;Tóth;ptoth6012@gmail.com;+36777651573;Nagykőrös;Alkotmány utca 23;1999. 03. 10. 0:00:00;2024. 09. 01. 0:00:00;2024. 09. 01. 0:00:00;aktív;11994;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6013;Béla;Papp;bpapp6013@gmail.com;+36935704122;Nagykáta;Vörösmarty utca 57;1997. 03. 24. 0:00:00;2022. 09. 06. 0:00:00;2022. 09. 06. 0:00:00;aktív;4641;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6014;Dóra;Kis;dkis6014@gmail.com;+36427208022;Celldömölk;Közép utca 50;1961. 10. 08. 0:00:00;2017. 12. 29. 0:00:00;2017. 12. 29. 0:00:00;aktív;8581;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6015;Viktória;Sipos;vsipos6015@gmail.com;+36506989361;Celldömölk;Kossuth tér 36;1981. 11. 09. 0:00:00;2019. 08. 28. 0:00:00;2019. 08. 28. 0:00:00;aktív;16563;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6016;Zsolt;Székely;zszekely6016@gmail.com;+36435834192;Csömör;Tavasz utca 40;1999. 09. 04. 0:00:00;2024. 02. 24. 0:00:00;2024. 02. 24. 0:00:00;aktív;17392;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6017;Hanna;Fehér;hfeher6017@gmail.com;+36967906818;Ajka;Templom utca 26;2000. 08. 02. 0:00:00;2019. 10. 18. 0:00:00;2019. 10. 18. 0:00:00;aktív;14855;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6018;Béla;Kerekes;bkerekes6018@gmail.com;+36528337202;Salgótarján;Bartók Béla utca 35;1974. 10. 23. 0:00:00;2023. 03. 06. 0:00:00;2023. 03. 06. 0:00:00;aktív;7661;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6019;Katalin;Faragó;kfarago6019@gmail.com;+36776098965;Szeged;Új utca 25;1989. 04. 03. 0:00:00;2022. 12. 17. 0:00:00;2022. 12. 17. 0:00:00;aktív;18219;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6020;Eszter;Dudás;edudas6020@gmail.com;+36609026842;Celldömölk;Hegyalja utca 63;1990. 07. 25. 0:00:00;2022. 09. 23. 0:00:00;2022. 09. 23. 0:00:00;inaktív;8924;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6021;Judit;Fazekas;jfazekas6021@gmail.com;+36931546321;Lőrinci;Jázmin utca 97;1988. 02. 23. 0:00:00;2024. 02. 24. 0:00:00;2024. 02. 24. 0:00:00;aktív;8972;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6022;Zsigmond;Orosz;zorosz6022@gmail.com;+36985150876;Hatvan;Iskola utca 62;1973. 06. 13. 0:00:00;2021. 02. 20. 0:00:00;2021. 02. 20. 0:00:00;aktív;15201;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6023;Ágnes;Szőke;aszoke6023@gmail.com;+36823330580;Füzesabony;Új utca 9;2001. 01. 16. 0:00:00;2023. 04. 05. 0:00:00;2023. 04. 05. 0:00:00;aktív;19429;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6024;Máté;Sipos;msipos6024@gmail.com;+36294753121;Pápa;Zrínyi utca 96;1998. 09. 29. 0:00:00;2016. 12. 27. 0:00:00;2016. 12. 27. 0:00:00;aktív;11218;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6025;Albert;Rácz;aracz6025@gmail.com;+36969299093;Miskolc;Árpád utca 7;1997. 05. 29. 0:00:00;2024. 12. 12. 0:00:00;2024. 12. 12. 0:00:00;aktív;17126;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6026;Gábor;Németh;gnemeth6026@gmail.com;+36985416433;Tata;Hegyalja utca 10;1976. 11. 28. 0:00:00;2023. 12. 25. 0:00:00;2023. 12. 25. 0:00:00;aktív;14603;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6027;Eszter;Rácz;eracz6027@gmail.com;+36843281860;Ózd;Munkás utca 99;1989. 04. 29. 0:00:00;2024. 05. 14. 0:00:00;2024. 05. 14. 0:00:00;aktív;2430;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6028;Gergő;Lukács;glukacs6028@gmail.com;+36384254096;Nagykanizsa;Ady Endre utca 40;1965. 07. 16. 0:00:00;2024. 05. 14. 0:00:00;2024. 05. 14. 0:00:00;aktív;10274;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6029;Beáta;Tóth;btoth6029@gmail.com;+36828959835;Kunszentmiklós;Dózsa György utca 70;1973. 01. 13. 0:00:00;2024. 01. 04. 0:00:00;2024. 01. 04. 0:00:00;aktív;2322;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6030;Dóra;Kelemen;dkelemen6030@gmail.com;+36466717927;Cegléd;Árpád utca 85;1992. 04. 17. 0:00:00;2021. 06. 07. 0:00:00;2021. 06. 07. 0:00:00;inaktív;4056;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6031;László;Farkas;lfarkas6031@gmail.com;+36815471889;Vecsés;Árpád utca 49;1962. 10. 23. 0:00:00;2020. 06. 27. 0:00:00;2020. 06. 27. 0:00:00;aktív;16595;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6032;Balázs;Rácz;bracz6032@gmail.com;+36698569957;Tata;Bartók Béla utca 18;1991. 09. 29. 0:00:00;2020. 11. 22. 0:00:00;2020. 11. 22. 0:00:00;inaktív;2216;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6033;Zsuzsanna;Soós;zsoos6033@gmail.com;+36615407434;Tiszafüred;Csokonai utca 84;1970. 06. 06. 0:00:00;2020. 09. 16. 0:00:00;2020. 09. 16. 0:00:00;aktív;9672;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6034;Réka;Török;rtorok6034@gmail.com;+36304628616;Csongrád;Munkás utca 3;1998. 08. 24. 0:00:00;2023. 02. 11. 0:00:00;2023. 02. 11. 0:00:00;aktív;13089;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6035;Márton;Szűcs;mszucs6035@gmail.com;+36786573008;Kiskunhalas;Bartók Béla utca 81;1980. 06. 27. 0:00:00;2022. 12. 25. 0:00:00;2022. 12. 25. 0:00:00;inaktív;5646;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6036;Miklós;Mészáros;mmeszaros6036@gmail.com;+36797806836;Makó;Széchenyi utca 36;2001. 02. 10. 0:00:00;2021. 11. 01. 0:00:00;2021. 11. 01. 0:00:00;inaktív;14187;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6037;Béla;Fodor;bfodor6037@gmail.com;+36886125461;Tolna;Akácfa utca 60;1965. 02. 02. 0:00:00;2021. 09. 26. 0:00:00;2021. 09. 26. 0:00:00;inaktív;17585;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6038;Tibor;Takács;ttakacs6038@gmail.com;+36436570815;Budakeszi;Szabadság utca 99;1973. 11. 27. 0:00:00;2024. 07. 11. 0:00:00;2024. 07. 11. 0:00:00;inaktív;16949;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6039;Ágnes;Vincze;avincze6039@gmail.com;+36804502074;Nyírbátor;Bartók Béla utca 96;1994. 11. 14. 0:00:00;2024. 06. 02. 0:00:00;2024. 06. 02. 0:00:00;inaktív;12472;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6040;Beáta;László;blaszlo6040@gmail.com;+36925198479;Tata;Béke utca 67;1960. 11. 07. 0:00:00;2023. 02. 23. 0:00:00;2023. 02. 23. 0:00:00;inaktív;16491;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6041;Ildikó;Szűcs;iszucs6041@gmail.com;+36977290745;Bonyhád;Ady Endre utca 55;1977. 08. 23. 0:00:00;2024. 11. 29. 0:00:00;2024. 11. 29. 0:00:00;aktív;11010;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6042;Ildikó;Vass;ivass6042@gmail.com;+36329618253;Szentgotthárd;Sport utca 53;1978. 02. 24. 0:00:00;2024. 01. 26. 0:00:00;2024. 01. 26. 0:00:00;aktív;12310;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6043;Levente;Takács;ltakacs6043@gmail.com;+36511903247;Dunakeszi;Béke utca 31;1982. 03. 26. 0:00:00;2023. 02. 07. 0:00:00;2023. 02. 07. 0:00:00;inaktív;16766;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6044;Gábor;Jónás;gjonas6044@gmail.com;+36346541153;Gyula;Kossuth utca 48;1964. 06. 20. 0:00:00;2020. 03. 06. 0:00:00;2020. 03. 06. 0:00:00;aktív;7369;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6045;Csaba;Bodnár;cbodnar6045@gmail.com;+36524255753;Nagykanizsa;Temető utca 51;2000. 09. 05. 0:00:00;2024. 08. 31. 0:00:00;2024. 08. 31. 0:00:00;aktív;18402;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6046;András;Lakatos;alakatos6046@gmail.com;+36511850467;Csongrád;Szent István utca 66;1998. 02. 21. 0:00:00;2023. 10. 05. 0:00:00;2023. 10. 05. 0:00:00;aktív;887;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6047;Lili;Lengyel;llengyel6047@gmail.com;+36778218822;Gyömrő;Szent István utca 76;1979. 10. 21. 0:00:00;2024. 06. 07. 0:00:00;2024. 06. 07. 0:00:00;aktív;17819;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6048;Nóra;Kerekes;nkerekes6048@gmail.com;+36253751918;Debrecen;Tavasz utca 3;2003. 12. 27. 0:00:00;2015. 04. 14. 0:00:00;2015. 04. 14. 0:00:00;aktív;3927;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6049;Noémi;Balázs;nbalazs6049@gmail.com;+36786041044;Debrecen;Hársfa utca 63;1978. 09. 27. 0:00:00;2024. 10. 25. 0:00:00;2024. 10. 25. 0:00:00;aktív;4746;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6050;Bence;Gulyás;bgulyas6050@gmail.com;+36487472920;Hódmezővásárhely;Szőlő utca 83;2003. 02. 09. 0:00:00;2025. 02. 05. 0:00:00;2025. 02. 05. 0:00:00;inaktív;4034;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6051;Márton;Pintér;mpinter6051@gmail.com;+36551366922;Sümeg;Rózsa utca 80;1967. 11. 26. 0:00:00;2025. 03. 30. 0:00:00;2025. 03. 30. 0:00:00;aktív;16542;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6052;Viktória;Székely;vszekely6052@gmail.com;+36559276927;Jászberény;Vasút utca 31;2003. 08. 03. 0:00:00;2024. 03. 30. 0:00:00;2024. 03. 30. 0:00:00;inaktív;14141;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6053;Nóra;Pataki;npataki6053@gmail.com;+36254435256;Szekszárd;Hunyadi utca 89;1974. 07. 21. 0:00:00;2024. 11. 21. 0:00:00;2024. 11. 21. 0:00:00;aktív;12647;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6054;András;Antal;aantal6054@gmail.com;+36587750721;Balatonalmádi;Szőlő utca 95;1980. 12. 28. 0:00:00;2024. 09. 17. 0:00:00;2024. 09. 17. 0:00:00;aktív;15389;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6055;Balázs;Novák;bnovak6055@gmail.com;+36231590937;Mór;Rózsa utca 2;1968. 08. 24. 0:00:00;2015. 12. 28. 0:00:00;2015. 12. 28. 0:00:00;inaktív;18952;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6056;Péter;Oláh;polah6056@gmail.com;+36634950145;Körmend;Honvéd utca 32;1972. 05. 29. 0:00:00;2023. 11. 25. 0:00:00;2023. 11. 25. 0:00:00;inaktív;2304;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6057;Szonja;Máté;smate6057@gmail.com;+36271941994;Siklós;Rákóczi tér 29;1993. 06. 18. 0:00:00;2022. 01. 11. 0:00:00;2022. 01. 11. 0:00:00;aktív;12312;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6058;Virág;Bodnár;vbodnar6058@gmail.com;+36757029964;Sümeg;Munkás utca 21;1969. 09. 11. 0:00:00;2024. 12. 05. 0:00:00;2024. 12. 05. 0:00:00;aktív;19284;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6059;Katalin;Somogyi;ksomogyi6059@gmail.com;+36317549910;Budapest;Szent István utca 64;1964. 01. 05. 0:00:00;2022. 09. 25. 0:00:00;2022. 09. 25. 0:00:00;aktív;5184;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6060;Viktória;Kozma;vkozma6060@gmail.com;+36375562423;Komárom;Mátyás király utca 71;1990. 03. 24. 0:00:00;2025. 03. 07. 0:00:00;2025. 03. 07. 0:00:00;aktív;6742;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6061;Zselyke;Bognár;zbognar6061@gmail.com;+36435155324;Szolnok;Rózsa utca 95;1997. 01. 31. 0:00:00;2024. 01. 28. 0:00:00;2024. 01. 28. 0:00:00;aktív;4657;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6062;Katalin;László;klaszlo6062@gmail.com;+36705006801;Pilisvörösvár;Munkás utca 18;1998. 05. 30. 0:00:00;2024. 07. 25. 0:00:00;2024. 07. 25. 0:00:00;inaktív;933;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6063;Ádám;Barta;abarta6063@gmail.com;+36288990220;Kazincbarcika;Kossuth utca 79;1992. 05. 07. 0:00:00;2024. 04. 05. 0:00:00;2024. 04. 05. 0:00:00;aktív;11295;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6064;Nóra;Gulyás;ngulyas6064@gmail.com;+36695115245;Budapest;Béke utca 49;1961. 05. 12. 0:00:00;2023. 05. 07. 0:00:00;2023. 05. 07. 0:00:00;aktív;16972;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6065;Nikolett;Barna;nbarna6065@gmail.com;+36839709079;Makó;Új utca 96;1997. 10. 31. 0:00:00;2023. 08. 23. 0:00:00;2023. 08. 23. 0:00:00;inaktív;917;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6066;András;Szűcs;aszucs6066@gmail.com;+36341385487;Ráckeve;Orgona utca 60;2001. 04. 04. 0:00:00;2024. 02. 23. 0:00:00;2024. 02. 23. 0:00:00;inaktív;6488;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6067;Ramóna;Péter;rpeter6067@gmail.com;+36513845402;Celldömölk;Jázmin utca 28;1965. 07. 21. 0:00:00;2022. 03. 17. 0:00:00;2022. 03. 17. 0:00:00;aktív;2001;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6068;Roland;Antal;rantal6068@gmail.com;+36516304155;Hajdúszoboszló;Zrínyi utca 99;1973. 01. 22. 0:00:00;2022. 09. 07. 0:00:00;2022. 09. 07. 0:00:00;aktív;8859;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6069;Béla;Illés;billes6069@gmail.com;+36646373291;Vác;Munkás utca 55;1976. 02. 29. 0:00:00;2021. 01. 30. 0:00:00;2021. 01. 30. 0:00:00;inaktív;4968;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6070;Arnold;Szilágyi;aszilagyi6070@gmail.com;+36988251518;Salgótarján;Kert utca 66;1986. 02. 01. 0:00:00;2025. 03. 29. 0:00:00;2025. 03. 29. 0:00:00;aktív;4318;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6071;Luca;Fülöp;lfulop6071@gmail.com;+36967567171;Szombathely;Szőlő utca 14;1974. 11. 23. 0:00:00;2023. 06. 07. 0:00:00;2023. 06. 07. 0:00:00;aktív;13750;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6072;Roland;Veres;rveres6072@gmail.com;+36337250944;Nagymaros;Tavasz utca 92;1992. 09. 05. 0:00:00;2024. 10. 28. 0:00:00;2024. 10. 28. 0:00:00;aktív;12705;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6073;András;Major;amajor6073@gmail.com;+36758084729;Gárdony;Béke utca 71;1973. 09. 14. 0:00:00;2024. 05. 14. 0:00:00;2024. 05. 14. 0:00:00;inaktív;9330;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6074;Miklós;Balogh;mbalogh6074@gmail.com;+36799577709;Szentgotthárd;Széchenyi utca 35;1998. 04. 16. 0:00:00;2016. 10. 07. 0:00:00;2016. 10. 07. 0:00:00;aktív;1849;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6075;Ákos;Vörös;avoros6075@gmail.com;+36781826542;Mohács;Akácfa utca 16;1982. 10. 27. 0:00:00;2020. 12. 25. 0:00:00;2020. 12. 25. 0:00:00;aktív;8536;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6076;Panna;Vass;pvass6076@gmail.com;+36551965542;Mezőkövesd;Csokonai utca 36;1982. 12. 09. 0:00:00;2020. 09. 18. 0:00:00;2020. 09. 18. 0:00:00;inaktív;14292;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6077;Lilla;Bíró;lbiro6077@gmail.com;+36552528434;Körmend;Bartók Béla utca 68;1981. 01. 23. 0:00:00;2025. 01. 11. 0:00:00;2025. 01. 11. 0:00:00;aktív;226;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
6078;Csaba;Szűcs;cszucs6078@gmail.com;+36916317336;Tata;Akácfa utca 64;1992. 11. 04. 0:00:00;2023. 01. 04. 0:00:00;2023. 01. 04. 0:00:00;inaktív;3747;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
